row_id;duration_in_month;purpose;present_emp_since;installment_as_income_perc;personal_status_sex;property;age;housing;credits_this_bank;job;people_under_maintenance;norm_age;migration_risk;real_state;score_default_dummy;Partición;score_default_logistic;$LP-score_default_dummy;score_default_TAN;$BP-score_default_dummy;score_default_markow;$BP1-score_default_dummy;punishment_value;client_price
208;24;0;2;0,02;0;2;21;2;1;1;1;3,044522438;0,016438356;0;1;1_Entrenamiento;1;0,676834281;1;0,55678869;1;0,714285714;0,055678869;89699,407
813;48;1;2;0,03;1;2;54;2;1;0;1;3,988984047;0,008219178;0;0;2_Comprobación;1;0,959134804;1;0,615728439;1;0,8;0,061572844;90186,37056
879;30;1;3;0,02;1;3;36;2;2;0;1;3,583518938;0,010958904;1;1;1_Entrenamiento;1;0,835565829;1;0,661413398;1;0,714285714;0,06614134;90563,8223
255;60;1;2;0,01;1;4;27;2;1;1;1;3,295836866;0,032876712;1;1;1_Entrenamiento;1;0,995084335;1;1;1;1;0,1;93361,2441
43;30;1;3;0,01;0;2;24;3;2;0;1;3,17805383;0,008219178;0;0;2_Comprobación;1;0,872037512;1;0,564739411;1;0,636363636;0,056473941;89765,09631
946;24;0;1;0,04;1;1;30;1;1;0;2;3,401197382;0,016438356;0;0;1_Entrenamiento;1;0,628725998;1;0,595344067;0;0,64028777;0,059534407;90017,95371
224;15;1;2;0,03;1;2;30;2;1;0;1;3,401197382;0,032876712;0;1;2_Comprobación;0;0,570702281;0;0,728305942;0;0,8;0,072830594;91116,49231
6;24;0;3;0,03;1;3;53;2;1;0;1;3,970291914;0,008219178;1;0;1_Entrenamiento;1;0,595378784;1;0,609796193;1;0,666666667;0,060979619;90137,35801
530;36;1;3;0,03;1;2;32;2;2;0;2;3,465735903;0,032876712;0;1;1_Entrenamiento;1;0,877069458;1;1;1;1;0,1;93361,2441
673;6;1;2;0,01;0;2;24;2;1;0;1;3,17805383;0,016438356;0;0;1_Entrenamiento;0;0,650307095;1;0,625936063;1;0,5;0,062593606;90270,70653
627;9;1;3;0,02;1;1;29;2;1;0;1;3,36729583;0,010958904;0;0;1_Entrenamiento;1;0,517717464;0;0,543582598;0;0,610169492;0,05435826;89590,29751
735;36;1;1;0,03;0;1;29;2;1;1;1;3,36729583;0,016438356;0;1;1_Entrenamiento;1;0,873832874;1;1;1;1;0,1;93361,2441
165;6;0;2;0,01;1;2;32;2;1;0;1;3,465735903;0,032876712;0;0;1_Entrenamiento;0;0,519178321;1;0,598747675;1;0,5;0,059874768;90046,07452
866;18;1;1;0,04;0;2;27;2;1;0;1;3,295836866;0,032876712;0;0;1_Entrenamiento;0;0,736889771;0;0,607411142;0;0,64028777;0,060741114;90117,65257
804;12;1;1;0,01;0;4;24;3;1;1;1;3,17805383;0,016438356;1;1;2_Comprobación;0;0,592756434;0;0,626421509;1;0,5;0,062642151;90274,71731
257;12;1;2;0,04;1;1;29;1;1;0;1;3,36729583;0,032876712;0;0;1_Entrenamiento;0;0,667214497;0;0,693720505;0;0,822033898;0,069372051;90830,74546
121;24;1;3;0,04;0;2;41;3;2;0;1;3,713572067;0,032876712;0;1;1_Entrenamiento;0;0,595584022;0;0,607411142;0;0,64028777;0,060741114;90117,65257
329;6;1;3;0,04;1;2;28;2;1;0;2;3,33220451;0,008219178;0;0;1_Entrenamiento;0;0,873213182;0;0,827684565;0;0,822033898;0,082768457;91937,56416
528;36;1;2;0,04;1;2;31;3;1;0;1;3,433987204;0,008219178;0;0;1_Entrenamiento;1;0,783157275;1;0,738160298;1;0,805555556;0,07381603;91197,90956
479;15;0;3;0,04;1;2;44;2;2;0;2;3,784189634;0,016438356;0;0;1_Entrenamiento;0;0,717873948;0;0,693719013;0;0,822033898;0,069371901;90830,73313
861;18;0;2;0,04;0;2;28;2;1;0;1;3,33220451;0,032876712;0;0;1_Entrenamiento;0;0,736889771;0;0,607411142;0;0,64028777;0,060741114;90117,65257
236;6;1;1;0,01;1;3;23;2;1;1;1;3,135494216;0,032876712;1;1;1_Entrenamiento;0;0,56409096;1;0,723319552;1;0,5;0,072331955;91075,29447
855;24;1;1;0,04;0;4;33;2;1;0;1;3,496507561;0,021917808;1;0;1_Entrenamiento;0;0,699384016;0;0,717822351;0;0,64028777;0,071782235;91029,87628
420;15;1;3;0,02;0;2;20;3;1;0;1;2,995732274;0,010958904;0;0;1_Entrenamiento;0;0,565460177;0;0,664841381;0;0,610169492;0,066484138;90592,14448
889;28;1;1;0,03;1;4;40;3;2;0;2;3,688879454;0,016438356;1;1;1_Entrenamiento;1;0,652403638;1;0,686106981;1;0,666666667;0,068610698;90767,84209
986;42;0;1;0,02;1;3;33;2;2;0;1;3,496507561;0,032876712;1;1;1_Entrenamiento;1;0,952363714;1;0,918799153;1;0,875;0,091879915;92690,35807
829;48;0;2;0,04;1;1;38;1;1;0;2;3,63758616;0,016438356;0;1;1_Entrenamiento;1;0,956802827;1;1;1;1;0,1;93361,2441
456;11;1;2;0,02;1;4;36;3;2;0;2;3,583518938;0,016438356;1;0;1_Entrenamiento;0;0,646911984;0;0,556415713;0;0,610169492;0,055641571;89696,32544
867;12;0;3;0,02;1;3;42;2;1;0;1;3,737669618;0,008219178;1;1;1_Entrenamiento;0;0,577673221;0;0,636950696;0;0,610169492;0,06369507;90361,71005
117;10;0;1;0,02;0;4;27;3;2;0;1;3,295836866;0;1;0;1_Entrenamiento;0;0,77838146;0;0,806007772;0;0,610169492;0,080600777;91758,46926
419;18;1;2;0,04;0;3;33;2;1;0;1;3,496507561;0,016438356;1;1;1_Entrenamiento;0;0,784395812;0;0,786183482;0;0,64028777;0,078618348;91594,67984
918;24;0;1;0,01;1;3;33;2;1;0;1;3,496507561;0,032876712;1;0;1_Entrenamiento;1;0,839310938;1;0,679677664;1;0,636363636;0,067967766;90714,7227
734;4;1;3;0,01;0;4;37;2;1;0;2;3,610917913;0,032876712;1;1;1_Entrenamiento;0;0,766139224;0;0,631087238;1;0,5;0,063108724;90313,26583
36;48;1;2;0,01;1;1;31;1;1;0;1;3,433987204;0,021917808;0;1;1_Entrenamiento;1;0,992438171;1;1;1;1;0,1;93361,2441
490;12;1;3;0,02;1;1;26;2;2;0;1;3,258096538;0,016438356;0;0;1_Entrenamiento;1;0,601887973;1;0,640369312;0;0,610169492;0,064036931;90389,95485
172;24;0;1;0,03;0;3;34;2;1;0;1;3,526360525;0,032876712;1;1;2_Comprobación;1;0,500130075;0;0,585328379;1;0,666666667;0,058532838;89935,20354
238;12;1;2;0,04;0;3;35;2;2;0;1;3,555348061;0,016438356;1;0;2_Comprobación;0;0,873717569;0;0,8931267;0;0,822033898;0,08931267;92478,25081
974;30;1;2;0,04;0;2;33;2;1;0;1;3,496507561;0,032876712;0;1;1_Entrenamiento;1;0,563571166;0;0,607411142;0;0,64028777;0,060741114;90117,65257
852;15;1;2;0,04;1;1;35;1;2;0;1;3,555348061;0,016438356;0;0;1_Entrenamiento;0;0,607638125;0;0,623679725;0;0,822033898;0,062367972;90252,06454
731;24;1;2;0,02;1;4;21;3;1;1;2;3,044522438;0,008219178;1;0;1_Entrenamiento;1;0,684168277;1;0,560005295;1;0,714285714;0,05600053;89725,98277
112;18;1;3;0,03;1;4;28;3;1;1;1;3,33220451;0,010958904;1;1;1_Entrenamiento;0;0,609521913;1;0,504509877;1;0,666666667;0,050450988;89267,47646
114;12;1;3;0,03;0;4;35;2;1;0;1;3,555348061;0,032876712;1;0;1_Entrenamiento;0;0,817832628;0;0,872492433;0;0,8;0,087249243;92307,76931
54;36;1;3;0,04;1;1;57;1;2;0;1;4,043051268;0,016438356;0;1;1_Entrenamiento;1;0,859638263;1;0,890955412;1;0,805555556;0,089095541;92460,3115
563;36;1;2;0,01;1;1;37;1;1;0;1;3,610917913;0,016438356;0;1;2_Comprobación;1;0,972627521;1;0,747366703;1;0,6;0,07473667;91273,9734
786;22;1;3;0,03;1;2;40;2;1;0;1;3,688879454;0,008219178;0;0;2_Comprobación;1;0,591562926;1;0,643767467;1;0,666666667;0,064376747;90418,0306
831;18;1;1;0,04;0;2;23;3;1;0;1;3,135494216;0,021917808;0;0;2_Comprobación;0;0,74497236;0;0,530977351;0;0,64028777;0,053097735;89486,15224
557;21;1;2;0,01;0;3;29;2;2;0;1;3,36729583;0,016438356;1;1;1_Entrenamiento;1;0,687420692;0;0,541365933;1;0,636363636;0,054136593;89571,9833
566;12;1;3;0,02;1;2;36;2;1;0;1;3,583518938;0,010958904;0;0;2_Comprobación;0;0,526041952;0;0,619432832;0;0,610169492;0,061943283;90216,97647
678;24;1;3;0,04;1;4;64;3;1;1;1;4,158883083;0,008219178;1;0;1_Entrenamiento;0;0,598476663;0;0,777597554;0;0,64028777;0,077759755;91523,74242
261;24;1;3;0,04;0;2;55;2;1;0;1;4,007333185;0,008219178;0;0;1_Entrenamiento;0;0,618183647;0;0,705953126;0;0,64028777;0,070595313;90931,81207
964;6;1;1;0,03;0;3;22;2;1;1;1;3,091042453;0,032876712;1;0;1_Entrenamiento;0;0,871060896;0;0,839675394;0;0,8;0,083967539;92036,63307
955;24;1;3;0,04;0;3;57;3;2;0;1;4,043051268;0,016438356;1;0;1_Entrenamiento;0;0,656718064;0;0,786183482;0;0,64028777;0,078618348;91594,67984
540;12;1;1;0,01;0;4;23;3;1;0;1;3,135494216;0,032876712;1;0;1_Entrenamiento;0;0,581665839;0;0,631087238;1;0,5;0,063108724;90313,26583
616;60;1;2;0,02;1;1;27;1;1;0;1;3,295836866;0,016438356;0;1;1_Entrenamiento;1;0,996148647;1;1;1;1;0,1;93361,2441
911;24;0;1;0,02;0;2;25;2;1;1;1;3,218875825;0,008219178;0;1;1_Entrenamiento;1;0,669888046;0;0,560555315;1;0,714285714;0,056055531;89730,52706
507;15;1;1;0,01;1;3;34;2;1;0;2;3,526360525;0,032876712;1;1;1_Entrenamiento;1;0,665735508;1;0,580600206;1;0,5;0,058060021;89896,1391
358;12;1;2;0,04;0;4;28;2;1;0;1;3,33220451;0,016438356;1;0;2_Comprobación;0;0,895757968;0;0,852544348;0;0,822033898;0,085254435;92142,9571
296;12;1;1;0,01;0;2;20;3;1;0;1;2,995732274;0,008219178;0;1;1_Entrenamiento;0;0,502301242;0;0,558954457;1;0,5;0,055895446;89717,30068
983;36;1;2;0,02;1;3;26;2;1;0;2;3,258096538;0,016438356;1;1;2_Comprobación;1;0,907997056;1;0,939261522;1;0,875;0,093926152;92859,41933
591;24;1;2;0,04;0;2;42;3;2;0;1;3,737669618;0,016438356;0;1;1_Entrenamiento;0;0,610701854;0;0,530977351;0;0,64028777;0,053097735;89486,15224
394;9;0;1;0,02;1;2;31;2;1;0;1;3,433987204;0,010958904;0;1;1_Entrenamiento;0;0,604833385;0;0,619432832;0;0,610169492;0,061943283;90216,97647
454;24;1;3;0,02;1;3;31;2;1;0;1;3,433987204;0,021917808;1;1;2_Comprobación;1;0,735934121;1;0,805548479;1;0,714285714;0,080554848;91754,67455
877;36;1;3;0,04;1;2;28;2;1;0;1;3,33220451;0,016438356;0;1;1_Entrenamiento;1;0,788472693;1;0,856702749;1;0,805555556;0,085670275;92177,31405
555;12;1;1;0,02;1;2;22;2;1;0;1;3,091042453;0,032876712;0;0;1_Entrenamiento;0;0,505010403;0;0,51194146;0;0,610169492;0,051194146;89328,87662
104;12;1;1;0,02;0;2;26;3;1;0;1;3,258096538;0,016438356;0;1;1_Entrenamiento;0;0,637303754;1;0,516692986;0;0,610169492;0,051669299;89368,134
783;12;1;1;0,04;0;3;23;2;1;1;1;3,135494216;0,016438356;1;0;1_Entrenamiento;0;0,871784286;0;0,830071618;0;0,822033898;0,083007162;91957,28612
805;36;1;3;0,02;1;2;24;2;1;0;1;3,17805383;0,065753425;0;1;1_Entrenamiento;1;0,935677093;1;0,900961959;1;0,875;0,090096196;92542,98616
299;21;0;3;0,03;1;2;32;2;2;0;1;3,465735903;0,032876712;0;1;2_Comprobación;1;0,588568254;1;0,737133079;1;0,666666667;0,073713308;91189,42261
688;9;1;3;0,03;1;2;35;2;1;0;1;3,555348061;0,016438356;0;0;1_Entrenamiento;0;0,729216031;0;0,662324419;0;0,8;0,066232442;90571,3492
711;6;1;3;0,04;0;1;35;1;1;0;1;3,555348061;0,008219178;0;0;2_Comprobación;0;0,871423169;0;0,756553796;0;0,822033898;0,07565538;91349,87768
183;24;0;2;0,04;1;4;50;2;1;0;1;3,912023005;0,016438356;1;1;2_Comprobación;0;0,59506589;0;0,61958313;0;0,64028777;0,061958313;90218,21824
216;18;0;3;0,03;1;3;31;2;1;0;1;3,433987204;0,065753425;1;0;1_Entrenamiento;0;0,508859861;1;0,749033009;1;0,666666667;0,074903301;91287,74051
815;36;1;2;0,02;0;3;54;3;1;0;1;3,988984047;0,016438356;1;1;1_Entrenamiento;1;0,859234568;1;0,818765834;1;0,875;0,081876583;91863,87709
951;36;0;3;0,02;1;2;24;2;2;0;1;3,17805383;0,065753425;0;0;1_Entrenamiento;1;0,935677093;1;0,900961959;1;0,875;0,090096196;92542,98616
265;15;1;3;0,04;1;2;37;2;1;0;2;3,610917913;0,010958904;0;0;1_Entrenamiento;0;0,722118602;0;0,827684565;0;0,822033898;0,082768457;91937,56416
962;15;1;2;0,03;1;1;29;2;1;0;1;3,36729583;0,016438356;0;1;1_Entrenamiento;1;0,537097493;0;0,589355628;0;0,8;0,058935563;89968,47689
770;24;1;3;0,02;0;4;26;3;1;0;1;3,258096538;0,008219178;1;1;2_Comprobación;1;0,568347581;0;0,547982518;1;0,714285714;0,054798252;89626,6499
259;11;1;1;0,04;0;4;57;2;3;1;1;4,043051268;0,008219178;1;0;2_Comprobación;0;0,90655314;0;0,925438204;0;0,822033898;0,09254382;92745,2103
761;18;0;2;0,04;0;4;24;3;2;0;1;3,17805383;0,008219178;1;0;1_Entrenamiento;0;0,823431362;0;0,843621769;0;0,64028777;0,084362177;92069,23824
917;6;1;3;0,01;1;1;68;2;1;0;1;4,219507705;0,016438356;0;1;2_Comprobación;1;0,588224223;1;0,735943867;1;0,5;0,073594387;91179,59728
383;12;1;1;0,04;1;4;26;2;1;0;1;3,258096538;0,032876712;1;0;1_Entrenamiento;0;0,833038473;0;0,834955924;0;0,822033898;0,083495592;91997,64053
527;4;1;3;0,02;1;4;42;2;2;1;2;3,737669618;0,032876712;1;0;2_Comprobación;0;0,781565744;0;0,675372955;0;0,610169492;0,067537295;90679,15695
744;39;0;3;0,04;1;3;30;2;2;0;1;3,401197382;0,016438356;1;1;1_Entrenamiento;1;0,808251355;1;0,901498987;1;0,805555556;0,090149899;92547,42311
589;12;0;3;0,03;1;3;60;2;2;0;1;4,094344562;0,010958904;1;0;2_Comprobación;0;0,708634132;0;0,817637593;0;0,8;0,081763759;91854,5555
977;18;0;3;0,04;1;3;42;2;2;0;1;3,737669618;0,016438356;1;1;2_Comprobación;0;0,692321701;0;0,517883267;0;0,64028777;0,051788327;89377,96817
700;12;0;2;0,04;0;2;29;3;1;1;1;3,36729583;0,008219178;0;0;2_Comprobación;0;0,851949147;0;0,932618072;0;0,822033898;0,093261807;92804,53077
864;10;0;2;0,02;1;4;25;3;1;1;1;3,218875825;0,016438356;1;0;2_Comprobación;0;0,66712543;0;0,626917176;0;0,610169492;0,062691718;90278,81254
319;15;0;3;0,01;0;3;27;2;2;1;1;3,295836866;0,008219178;1;0;2_Comprobación;1;0,53273993;0;0,62890021;1;0,5;0,062890021;90295,19648
863;27;0;1;0,04;1;4;32;2;2;1;2;3,465735903;0,032876712;1;1;1_Entrenamiento;1;0,504252114;0;0,729825896;0;0,64028777;0,07298259;91129,05026
158;24;1;3;0,02;1;2;38;2;2;0;1;3,63758616;0,021917808;0;1;1_Entrenamiento;1;0,772658052;1;0,827303912;1;0,714285714;0,082730391;91934,41917
113;36;1;2;0,04;0;4;25;2;2;0;1;3,218875825;0,032876712;1;1;1_Entrenamiento;1;0,618521429;1;0,738752691;1;0,805555556;0,073875269;91202,80395
830;24;0;2;0,04;1;2;44;2;2;0;2;3,784189634;0,032876712;0;0;1_Entrenamiento;1;0,523326812;0;0,559378472;0;0,64028777;0,055937847;89720,80392
102;6;1;2;0,03;0;4;24;2;1;0;1;3,17805383;0,016438356;1;0;1_Entrenamiento;0;0,900935587;0;0,833522924;0;0,8;0,083352292;91985,80101
19;24;1;3;0,03;1;2;31;2;1;0;2;3,433987204;0,032876712;0;0;2_Comprobación;1;0,66361217;1;0,737133079;1;0,666666667;0,073713308;91189,42261
222;12;1;2;0,04;1;4;30;2;2;0;1;3,401197382;0,016438356;1;0;1_Entrenamiento;0;0,841639983;0;0,787310891;0;0,822033898;0,078731089;91603,99456
432;6;0;1;0,04;1;1;36;1;3;0;1;3,583518938;0,016438356;0;0;1_Entrenamiento;0;0,802428959;0;0,623679725;0;0,822033898;0,062367972;90252,06454
135;12;1;3;0,04;0;4;38;2;2;0;1;3,63758616;0,032876712;1;1;1_Entrenamiento;0;0,889710748;0;0,887661361;0;0,822033898;0,088766136;92433,09586
124;18;0;1;0,04;0;4;27;3;1;0;1;3,295836866;0,010958904;1;1;1_Entrenamiento;0;0,821895533;0;0,843621769;0;0,64028777;0,084362177;92069,23824
881;24;1;2;0,02;1;1;48;1;1;0;1;3,871201011;0,016438356;0;1;1_Entrenamiento;1;0,845387281;1;0,867496962;1;0,714285714;0,086749696;92266,49645
570;24;0;1;0,04;0;4;23;3;1;1;1;3,135494216;0,016438356;1;0;1_Entrenamiento;0;0,700150144;0;0,773130239;0;0,64028777;0,077313024;91486,8332
872;24;0;3;0,04;1;4;26;2;2;0;1;3,258096538;0,065753425;1;0;1_Entrenamiento;0;0,548708302;0;0,643941886;0;0,64028777;0,064394189;90419,47167
12;12;1;2;0,01;0;2;22;2;1;0;1;3,091042453;0,065753425;0;0;2_Comprobación;1;0,552770775;1;0,601108541;1;0,5;0,060110854;90065,58013
90;12;1;3;0,04;1;4;56;2;1;0;1;4,025351691;0,008219178;1;0;1_Entrenamiento;0;0,845804083;0;0,887007604;0;0,822033898;0,08870076;92427,69448
0;6;1;3;0,04;1;4;67;2;2;0;1;4,204692619;0,016438356;1;0;1_Entrenamiento;0;0,909968313;0;0,787310891;0;0,822033898;0,078731089;91603,99456
181;36;0;2;0,02;1;4;30;2;2;0;1;3,401197382;0,032876712;1;1;1_Entrenamiento;1;0,894340687;1;0,881835338;1;0,875;0,088183534;92384,96093
788;48;1;3;0,04;1;1;50;1;1;0;1;3,912023005;0,008219178;0;1;1_Entrenamiento;1;0,955478491;1;1;1;1;0,1;93361,2441
602;24;1;3;0,04;0;1;34;1;1;1;1;3,526360525;0,008219178;0;1;1_Entrenamiento;1;0,508026211;1;0,564651878;0;0,64028777;0,056465188;89764,3731
189;18;0;2;0,01;0;2;33;2;2;0;1;3,496507561;0,016438356;0;1;2_Comprobación;1;0,660415011;1;0,733442817;1;0,636363636;0,073344282;91158,93346
957;9;1;3;0,02;1;4;37;2;3;1;1;3,610917913;0,008219178;1;0;1_Entrenamiento;0;0,697183698;0;0,729200338;0;0,610169492;0,072920034;91123,88186
422;12;1;3;0,02;1;4;47;2;2;1;2;3,850147602;0,010958904;1;0;2_Comprobación;0;0,622931972;0;0,729200338;0;0,610169492;0,072920034;91123,88186
220;12;1;1;0,04;0;4;26;2;1;1;1;3,258096538;0,032876712;1;0;1_Entrenamiento;0;0,887990919;0;0,905565915;0;0,822033898;0,090556591;92581,02431
94;12;1;3;0,04;1;4;54;2;1;0;1;3,988984047;0,016438356;1;0;1_Entrenamiento;0;0,841639983;0;0,787310891;0;0,822033898;0,078731089;91603,99456
487;24;1;3;0,04;0;1;62;1;1;0;1;4,127134385;0,016438356;0;1;2_Comprobación;1;0,51156836;1;0,624610109;0;0,64028777;0,062461011;90259,75143
91;12;1;3;0,04;1;4;54;2;1;0;1;3,988984047;0,010958904;1;0;1_Entrenamiento;0;0,84442609;0;0,887007604;0;0,822033898;0,08870076;92427,69448
915;48;1;2;0,01;0;3;32;2;1;0;1;3,465735903;0,016438356;1;1;1_Entrenamiento;1;0,975410496;1;1;1;1;0,1;93361,2441
18;24;1;3;0,04;0;1;44;1;1;0;1;3,784189634;0,032876712;0;1;2_Comprobación;1;0,52733437;1;0,549038786;0;0,64028777;0,054903879;89635,37684
923;12;1;3;0,03;1;3;30;3;1;0;2;3,401197382;0,016438356;1;1;1_Entrenamiento;0;0,704267856;0;0,678891423;0;0,8;0,067889142;90708,22673
760;15;1;3;0,01;0;2;59;2;1;0;1;4,077537444;0,016438356;0;1;1_Entrenamiento;1;0,585103777;1;0,625936063;1;0,5;0,062593606;90270,70653
482;30;0;3;0,04;0;3;57;3;2;0;1;4,043051268;0,016438356;1;0;1_Entrenamiento;0;0,501483982;0;0,786183482;0;0,64028777;0,078618348;91594,67984
893;36;1;2;0,03;1;2;34;2;2;0;1;3,526360525;0,016438356;0;1;2_Comprobación;1;0,870095316;1;1;1;1;0,1;93361,2441
556;18;1;1;0,03;0;2;28;2;2;0;1;3,33220451;0,010958904;0;0;1_Entrenamiento;0;0,629022825;1;0,597233433;1;0,666666667;0,059723343;90033,56377
493;6;1;3;0,04;1;3;38;2;1;0;1;3,63758616;0,008219178;1;0;1_Entrenamiento;0;0,893605638;0;0,838121554;0;0,822033898;0,083812155;92023,79515
396;12;0;1;0,03;0;1;55;1;1;0;1;4,007333185;0,008219178;0;0;1_Entrenamiento;0;0,664803857;0;0,729084657;0;0,8;0,072908466;91122,9261
842;18;1;1;0,04;0;4;23;2;1;0;1;3,135494216;0,008219178;1;0;1_Entrenamiento;0;0,823431362;0;0,843621769;0;0,64028777;0,084362177;92069,23824
467;48;1;3;0,03;1;2;32;2;2;0;2;3,465735903;0,010958904;0;1;2_Comprobación;1;0,959545442;1;0,615728439;1;0,8;0,061572844;90186,37056
252;30;1;2;0,04;0;1;24;2;1;0;1;3,17805383;0,016438356;0;1;2_Comprobación;1;0,665755221;1;0,624610109;0;0,64028777;0,062461011;90259,75143
462;12;0;1;0,03;0;4;34;3;1;0;1;3,526360525;0,032876712;1;1;1_Entrenamiento;0;0,817832628;0;0,872492433;0;0,8;0,087249243;92307,76931
773;24;1;3;0,04;1;3;52;2;2;0;1;3,951243719;0,008219178;1;0;2_Comprobación;0;0,54978738;0;0,694937436;0;0,64028777;0,069493744;90840,79981
892;12;1;2;0,04;1;3;38;2;2;1;1;3,63758616;0;1;0;2_Comprobación;0;0,817502771;0;0,695758702;0;0,822033898;0,06957587;90847,58515
619;12;1;2;0,04;1;4;49;2;1;1;1;3,891820298;0,016438356;1;0;1_Entrenamiento;0;0,839305938;0;0,832182936;0;0,822033898;0,083218294;91974,72995
51;27;1;3;0,01;1;2;30;2;2;0;1;3,401197382;0,032876712;0;1;2_Comprobación;1;0,897792395;1;0,71045382;1;0,636363636;0,071045382;90968,99706
637;60;1;3;0,02;1;2;21;2;2;0;1;3,044522438;0,016438356;0;1;2_Comprobación;1;0,993687726;1;1;1;1;0,1;93361,2441
461;15;1;1;0,02;1;4;36;2;1;0;1;3,583518938;0,010958904;1;0;2_Comprobación;0;0,549347994;0;0,726784513;0;0,610169492;0,072678451;91103,92217
423;21;0;3;0,04;1;4;34;2;2;0;1;3,526360525;0,010958904;1;0;1_Entrenamiento;0;0,674231415;0;0,775480548;0;0,64028777;0,077548055;91506,25159
802;20;0;3;0,01;0;3;24;2;2;0;1;3,17805383;0,008219178;1;0;1_Entrenamiento;1;0,656870281;0;0,714549603;1;0,636363636;0,07145496;91002,83665
611;10;1;3;0,01;0;1;48;1;1;1;2;3,871201011;0,008219178;0;0;2_Comprobación;1;0,572116777;1;0,710734338;1;0,5;0,071073434;90971,31471
266;36;0;3;0,04;1;4;36;2;2;0;1;3,583518938;0,008219178;1;1;1_Entrenamiento;1;0,704538266;1;0,740012809;1;0,805555556;0,074001281;91213,2151
40;30;1;3;0,04;1;2;30;2;1;0;1;3,401197382;0,016438356;0;0;1_Entrenamiento;1;0,662169416;1;0,518425324;0;0,64028777;0,051842532;89382,44667
38;10;1;2;0,02;1;2;37;2;1;0;1;3,610917913;0,032876712;0;0;1_Entrenamiento;0;0,558307975;0;0,51194146;0;0,610169492;0,051194146;89328,87662
178;12;1;3;0,04;1;2;31;3;2;0;2;3,433987204;0,032876712;0;0;1_Entrenamiento;0;0,76712689;0;0,755827594;0;0,822033898;0,075582759;91343,87777
53;18;1;2;0,02;1;3;31;2;1;0;1;3,433987204;0,065753425;1;1;2_Comprobación;1;0,634278255;1;0,788616343;1;0,714285714;0,078861634;91614,78028
631;18;0;2;0,04;1;2;44;2;1;0;1;3,784189634;0,010958904;0;0;1_Entrenamiento;0;0,653307933;0;0,66329366;0;0,64028777;0,066329366;90579,35712
357;36;1;2;0,04;1;2;26;2;2;0;1;3,258096538;0,032876712;0;1;1_Entrenamiento;1;0,798815655;1;0,813936627;1;0,805555556;0,081393663;91823,9779
111;15;1;1;0,04;0;3;23;3;1;0;1;3,135494216;0,016438356;1;0;2_Comprobación;0;0,833807094;0;0,8931267;0;0,822033898;0,08931267;92478,25081
543;18;0;2;0,02;1;4;34;2;1;1;2;3,526360525;0,032876712;1;1;2_Comprobación;1;0,556007704;1;0,622263005;1;0,714285714;0,0622263;90240,35952
485;6;1;1;0,04;1;3;47;2;1;0;1;3,850147602;0,016438356;1;0;1_Entrenamiento;0;0,890565409;0;0,709421498;0;0,822033898;0,07094215;90960,46795
9;30;1;1;0,04;0;2;28;2;2;0;1;3,33220451;0,016438356;0;1;1_Entrenamiento;1;0,547977777;0;0,530977351;0;0,64028777;0,053097735;89486,15224
819;18;1;2;0,04;0;4;26;2;1;0;1;3,258096538;0,010958904;1;0;1_Entrenamiento;0;0,821895533;0;0,843621769;0;0,64028777;0,084362177;92069,23824
809;15;1;1;0,02;0;4;26;3;2;1;1;3,258096538;0,032876712;1;1;1_Entrenamiento;0;0,640349629;0;0,764676944;0;0,610169492;0,076467694;91416,99159
44;48;1;3;0,04;0;1;58;1;2;1;1;4,060443011;0,008219178;0;1;1_Entrenamiento;1;0,931065618;1;1;1;1;0,1;93361,2441
79;30;0;1;0,02;0;3;22;2;1;0;1;3,091042453;0,032876712;1;1;2_Comprobación;1;0,773703946;0;0,530348284;1;0,714285714;0,053034828;89480,95485
149;18;1;3;0,04;1;2;46;2;2;0;1;3,828641396;0,008219178;0;0;1_Entrenamiento;0;0,655688509;0;0,66329366;0;0,64028777;0,066329366;90579,35712
340;24;1;1;0,02;0;1;24;1;2;0;1;3,17805383;0,016438356;0;1;1_Entrenamiento;1;0,771781492;1;0,88101388;1;0,714285714;0,088101388;92378,17399
460;36;0;2;0,01;1;3;37;2;1;0;2;3,610917913;0,016438356;1;0;1_Entrenamiento;1;0,946620863;1;0,768181538;1;0,6;0,076818154;91445,94676
660;12;1;2;0,03;0;4;23;3;1;0;1;3,135494216;0,008219178;1;0;2_Comprobación;0;0,831525725;0;0,913926214;0;0,8;0,091392621;92650,09757
870;36;0;3;0,02;0;2;40;2;2;0;1;3,688879454;0,016438356;0;1;1_Entrenamiento;1;0,881570423;1;0,892342135;1;0,875;0,089234214;92471,76868
78;54;1;2;0,02;1;3;39;2;1;1;2;3,663561646;0,016438356;1;1;1_Entrenamiento;1;0,98572868;1;1;1;1;0,1;93361,2441
752;12;0;3;0,02;0;4;23;3;1;1;1;3,135494216;0,008219178;1;0;2_Comprobación;0;0,729682576;0;0,807908236;0;0,610169492;0,080790824;91774,171
182;21;1;2;0,04;1;3;40;2;2;1;2;3,688879454;0,016438356;1;0;1_Entrenamiento;0;0,615905337;1;0,614291087;0;0,64028777;0,061429109;90174,49508
876;18;1;1;0,03;1;1;36;1;1;0;1;3,583518938;0,016438356;0;0;1_Entrenamiento;1;0,615394774;1;0,839681863;1;0,666666667;0,083968186;92036,68651
