row_id;account_check_status;duration_in_month;credit_history;purpose;credit_amount;savings;present_emp_since;installment_as_income_perc;personal_status_sex;other_debtors;present_res_since;property;age;other_installment_plans;housing;credits_this_bank;job;people_under_maintenance;telephone;foreign_worker;default;K-mean;Partición;predictive_TAN;$BP-default;predictive_Markow;score_default;predictive_Logistic;$LP-default;default_predictive;insurance_price
963;2;24;0;1;2397;3;3;0,03;1;0;60,83333333;2;35;1;2;2;0;1;1;1;2;2;1_Entrenamiento;1;0,814722359;1;0,714285714;1;0,775508494;0,071428571;3,304285714
848;1;9;0;1;1364;2;3;0,03;1;0;121,6666667;4;59;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,647004134;1;0,538461538;1;0,701029783;0,053846154;3,251538462
231;2;9;0;1;2507;3;3;0,02;1;0;121,6666667;1;51;0;1;1;1;1;0;1;1;2;1_Entrenamiento;1;0,900947459;1;0,866666667;1;0,917392107;0,086666667;3,35
723;3;9;0;1;790;3;2;0,04;0;0;91,25;4;66;0;2;1;1;1;0;1;1;5;1_Entrenamiento;1;0,619682408;1;0,538461538;1;0,680770326;0,053846154;3,251538462
928;2;30;0;1;1867;1;3;0,04;1;0;121,6666667;2;58;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,850102966;1;1;1;0,896989784;0,1;3,39
476;2;39;0;1;2569;3;2;0,04;1;0;121,6666667;2;24;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,848584756;1;1;1;0,680988232;0,1;3,39
669;3;30;1;1;3017;2;3;0,04;1;0;121,6666667;3;47;0;2;1;0;1;0;1;1;3;1_Entrenamiento;1;0,580000275;1;0,571428571;1;0,557011807;0,057142857;3,261428571
968;2;42;0;1;7166;1;3;0,02;0;0;121,6666667;3;29;0;3;1;0;1;1;1;1;5;1_Entrenamiento;1;0,916369116;1;1;1;0,681646852;0,1;3,39
862;1;24;0;1;2439;2;1;0,04;0;0;121,6666667;4;35;0;2;1;0;1;1;1;2;5;2_Comprobación;0;0,846878175;0;0,909090909;0;0,751453859;0,090909091;3,362727273
862;1;24;0;1;2439;2;1;0,04;0;0;121,6666667;4;35;0;2;1;0;1;1;1;2;5;2_Comprobación;0;0,846878175;0;0,909090909;0;0,751453859;0,090909091;3,362727273
4;1;24;1;1;4870;2;2;0,03;1;0;121,6666667;1;53;0;1;2;0;2;0;1;2;3;2_Comprobación;0;0,804947903;0;0,75;0;0,632433512;0,075;3,315
4;1;24;1;1;4870;2;2;0,03;1;0;121,6666667;1;53;0;1;2;0;2;0;1;2;3;2_Comprobación;0;0,804947903;0;0,75;0;0,632433512;0,075;3,315
288;3;12;0;1;1092;2;2;0,04;0;2;121,6666667;4;49;0;2;2;0;1;1;1;1;5;1_Entrenamiento;1;0,810807292;1;0,612903226;1;0,514601292;0,061290323;3,273870968
942;2;24;0;0;929;1;3;0,04;1;0;60,83333333;2;31;1;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,645886637;1;1;1;0,802716749;0,1;3,39
841;2;21;1;1;2993;2;2;0,03;1;0;60,83333333;4;28;1;2;2;1;1;0;1;1;3;1_Entrenamiento;0;0,592504516;0;0,5;1;0,760867396;0,05;3,24
966;3;27;1;1;2520;3;2;0,04;1;0;60,83333333;3;23;0;2;2;1;1;0;1;2;3;2_Comprobación;1;0,585733524;0;0,5;1;0,532054344;0,05;3,24
966;3;27;1;1;2520;3;2;0,04;1;0;60,83333333;3;23;0;2;2;1;1;0;1;2;3;1_Entrenamiento;1;0,585733524;0;0,5;1;0,532054344;0,05;3,24
179;1;21;1;1;571;2;3;0,04;1;0;121,6666667;4;65;0;2;2;0;1;0;1;1;3;1_Entrenamiento;0;0,725542516;0;0,526315789;1;0,709939564;0,052631579;3,247894737
65;2;27;0;1;5190;1;3;0,04;1;0;121,6666667;3;48;0;2;4;0;2;1;1;1;2;1_Entrenamiento;1;0,872683639;1;1;1;0,84200888;0,1;3,39
202;2;27;1;0;5117;2;3;0,03;1;0;121,6666667;2;26;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,883134091;1;1;1;0,843435015;0,1;3,39
312;3;24;0;0;3749;2;1;0,02;0;0;121,6666667;2;26;0;2;1;0;1;0;1;1;5;1_Entrenamiento;0;0,696946531;0;0,666666667;0;0,646366294;0,066666667;3,29
284;3;24;1;1;3878;3;1;0,04;1;0;60,83333333;2;37;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,678051324;0;0,5;1;0,569567463;0,05;3,24
99;3;20;1;1;7057;1;3;0,03;1;0;121,6666667;3;36;1;3;2;0;2;1;1;1;3;1_Entrenamiento;1;0,677270288;1;1;1;0,508629108;0,1;3,39
166;1;18;0;0;1131;2;1;0,04;0;0;60,83333333;2;33;0;2;1;0;1;0;1;2;5;1_Entrenamiento;0;0,780973381;0;0,909090909;0;0,760039487;0,090909091;3,362727273
166;1;18;0;0;1131;2;1;0,04;0;0;60,83333333;2;33;0;2;1;0;1;0;1;2;5;1_Entrenamiento;0;0,780973381;0;0,909090909;0;0,760039487;0,090909091;3,362727273
136;2;27;1;1;8613;3;2;0,02;1;0;60,83333333;2;27;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,969965575;1;1;1;0,84075991;0,1;3,39
826;1;18;1;1;3966;2;3;0,01;0;0;121,6666667;4;33;1;3;3;0;1;1;1;2;1;1_Entrenamiento;0;0,599671429;0;1;0;0,562042642;0,1;3,39
826;1;18;1;1;3966;2;3;0,01;0;0;121,6666667;4;33;1;3;3;0;1;1;1;2;1;1_Entrenamiento;0;0,599671429;0;1;0;0,562042642;0,1;3,39
817;2;6;1;1;1554;2;3;0,01;0;0;60,83333333;2;24;0;3;2;0;1;1;1;1;1;1_Entrenamiento;1;0,939139735;1;1;1;0,915654292;0,1;3,39
600;3;7;0;1;2329;2;1;0,01;0;2;30,41666667;4;45;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,821772508;0;0,551724138;1;0,6758338;0,055172414;3,255517241
331;2;18;1;1;1864;3;2;0,04;0;0;60,83333333;4;30;0;2;2;0;1;0;1;2;1;2_Comprobación;1;0,868253787;1;0,777777778;1;0,868249886;0,077777778;3,323333333
331;2;18;1;1;1864;3;2;0,04;0;0;60,83333333;4;30;0;2;2;0;1;0;1;2;1;1_Entrenamiento;1;0,868253787;1;0,777777778;1;0,868249886;0,077777778;3,323333333
784;3;20;0;1;6468;1;1;0,01;1;0;121,6666667;4;60;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,614385829;1;1;1;0,791270111;0,1;3,39
310;3;48;0;1;5381;1;1;0,03;1;0;121,6666667;1;40;1;1;1;1;1;1;1;1;2;2_Comprobación;1;0,729817982;1;1;0;0,823228359;0,1;3,39
840;1;36;0;0;5179;2;3;0,04;1;0;60,83333333;3;29;0;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,675850692;0;0,666666667;0;0,779150357;0,066666667;3,29
840;1;36;0;0;5179;2;3;0,04;1;0;60,83333333;3;29;0;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,675850692;0;0,666666667;0;0,779150357;0,066666667;3,29
742;2;21;0;1;3160;1;3;0,04;1;0;91,25;3;41;0;2;1;0;1;1;1;1;2;2_Comprobación;1;0,88193526;1;1;1;0,875028642;0,1;3,39
245;2;24;0;0;1258;2;3;0,04;1;0;30,41666667;4;25;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,768909311;1;0,8;1;0,831492192;0,08;3,33
869;1;12;0;0;652;2;3;0,04;0;0;121,6666667;3;24;0;3;1;0;1;0;1;1;5;1_Entrenamiento;0;0,681813231;1;0,538461538;0;0,725326327;0,053846154;3,251538462
440;2;12;0;1;1884;2;3;0,04;1;0;121,6666667;2;39;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,925332775;1;1;1;0,844900995;0,1;3,39
646;1;30;0;0;4583;2;2;0,02;1;2;60,83333333;4;32;0;2;2;0;1;0;1;1;2;2_Comprobación;0;0,607981483;0;0,75;0;0,600935199;0,075;3,315
447;3;7;0;1;2576;2;2;0,02;1;2;60,83333333;4;35;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,857800561;1;0,612903226;1;0,705090465;0,061290323;3,273870968
399;2;24;1;1;1516;3;2;0,04;0;0;30,41666667;4;43;0;2;2;1;1;0;1;1;1;1_Entrenamiento;1;0,942698941;1;0,777777778;1;0,866646621;0,077777778;3,323333333
661;1;12;0;1;900;1;2;0,04;0;0;60,83333333;2;23;0;2;1;0;1;0;1;2;5;2_Comprobación;0;0,748786813;0;1;0;0,534864091;0,1;3,39
661;1;12;0;1;900;1;2;0,04;0;0;60,83333333;2;23;0;2;1;0;1;0;1;2;5;1_Entrenamiento;0;0,748786813;0;1;0;0,534864091;0,1;3,39
724;2;27;0;1;2570;2;2;0,03;0;0;91,25;4;21;0;3;1;0;1;0;1;2;5;2_Comprobación;1;0,641672264;1;0,777777778;1;0,621161419;0,077777778;3,323333333
724;2;27;0;1;2570;2;2;0,03;0;0;91,25;4;21;0;3;1;0;1;0;1;2;5;1_Entrenamiento;1;0,641672264;1;0,777777778;1;0,621161419;0,077777778;3,323333333
283;2;15;1;0;1520;1;3;0,04;1;0;121,6666667;3;63;0;2;1;0;1;0;1;1;3;1_Entrenamiento;1;0,885079652;1;1;1;0,951371634;0,1;3,39
835;1;12;0;1;1082;2;2;0,04;1;0;121,6666667;2;48;1;2;2;0;1;0;1;2;4;1_Entrenamiento;0;0,521299963;0;0,571428571;0;0,746223615;0,057142857;3,261428571
835;1;12;0;1;1082;2;2;0,04;1;0;121,6666667;2;48;1;2;2;0;1;0;1;2;4;1_Entrenamiento;0;0,521299963;0;0,571428571;0;0,746223615;0,057142857;3,261428571
541;2;24;1;1;2032;2;3;0,04;1;0;121,6666667;1;60;0;1;2;0;1;1;1;1;3;1_Entrenamiento;1;0,769803145;1;0,8;1;0,840312027;0,08;3,33
681;2;12;0;1;2279;1;2;0,04;1;0;121,6666667;1;37;0;1;1;0;1;1;1;1;2;1_Entrenamiento;1;0,877459724;1;0,777777778;1;0,829030476;0,077777778;3,323333333
76;1;42;0;1;3965;2;1;0,04;1;0;91,25;2;34;0;2;1;0;1;0;1;2;4;1_Entrenamiento;0;0,775091676;0;0,8;0;0,839617694;0,08;3,33
76;1;42;0;1;3965;2;1;0,04;1;0;91,25;2;34;0;2;1;0;1;0;1;2;4;2_Comprobación;0;0,775091676;0;0,8;0;0,839617694;0,08;3,33
141;3;36;0;1;4795;2;1;0,04;0;0;30,41666667;1;30;0;2;1;0;1;1;1;1;5;1_Entrenamiento;0;0,940296969;1;1;0;0,891342951;0,1;3,39
434;1;9;0;0;2136;2;2;0,03;1;0;60,83333333;4;25;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,643831644;1;0,625;1;0,508591612;0,0625;3,2775
858;1;15;0;1;3959;2;2;0,03;0;0;60,83333333;3;29;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,846164813;0;0,666666667;0;0,756481154;0,066666667;3,29
858;1;15;0;1;3959;2;2;0,03;0;0;60,83333333;3;29;0;2;1;0;1;1;1;2;4;1_Entrenamiento;0;0,846164813;0;0,666666667;0;0,756481154;0,066666667;3,29
790;3;21;0;0;1188;2;3;0,02;0;0;121,6666667;3;39;0;2;1;0;2;0;1;2;5;1_Entrenamiento;0;0,539881293;1;0,571428571;1;0,549588848;0,057142857;3,261428571
790;3;21;0;0;1188;2;3;0,02;0;0;121,6666667;3;39;0;2;1;0;2;0;1;2;5;1_Entrenamiento;0;0,539881293;1;0,571428571;1;0,549588848;0,057142857;3,261428571
254;3;9;0;0;2030;1;3;0,02;1;0;30,41666667;2;24;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,85114292;1;1;1;0,842947224;0,1;3,39
629;2;9;0;1;3832;1;3;0,01;1;0;121,6666667;4;64;0;2;1;1;1;0;1;1;2;1_Entrenamiento;1;0,974243467;1;1;1;0,977001039;0,1;3,39
825;1;21;1;1;1602;2;3;0,04;0;0;91,25;2;30;0;2;2;0;1;1;1;1;1;1_Entrenamiento;0;0,541584352;0;0,526315789;0;0,551041297;0,052631579;3,247894737
370;2;36;0;1;3079;1;2;0,04;1;0;121,6666667;4;36;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,949939932;1;1;1;0,826269572;0,1;3,39
293;3;42;1;1;4796;2;3;0,04;1;0;121,6666667;1;56;0;1;1;0;1;0;1;1;3;1_Entrenamiento;0;0,724702074;1;1;0;0,594013211;0,1;3,39
932;2;9;1;1;1224;2;2;0,03;1;0;30,41666667;4;30;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,95939248;1;1;1;0,917620033;0,1;3,39
269;2;24;0;1;999;1;3;0,04;1;0;60,83333333;2;25;0;2;2;0;1;0;1;1;2;1_Entrenamiento;1;0,895116117;1;1;1;0,890703392;0,1;3,39
488;2;10;0;1;1418;3;2;0,03;1;0;60,83333333;4;35;0;3;1;1;1;0;0;1;2;1_Entrenamiento;1;0,94727955;1;0,8;1;0,881379773;0,08;3,33
154;3;24;1;0;6967;3;3;0,04;1;0;121,6666667;2;36;0;3;1;0;1;1;1;1;3;1_Entrenamiento;1;0,521739478;1;1;1;0,565247987;0,1;3,39
573;1;15;0;0;806;2;2;0,04;0;0;121,6666667;3;22;0;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,743145087;1;0,625;0;0,768849287;0,0625;3,2775
586;1;9;1;1;2799;2;2;0,02;1;0;60,83333333;4;36;0;3;2;0;2;0;1;1;3;1_Entrenamiento;1;0,841764235;1;0,625;1;0,634737423;0,0625;3,2775
551;2;6;0;1;1750;3;3;0,02;1;0;121,6666667;3;45;1;2;1;1;2;0;1;1;2;1_Entrenamiento;1;0,686528327;1;1;1;0,876090052;0,1;3,39
100;2;24;0;1;1469;3;3;0,04;0;0;121,6666667;4;41;0;3;1;1;1;0;1;1;5;1_Entrenamiento;1;0,886938557;1;1;1;0,81059839;0,1;3,39
758;2;24;0;1;1393;2;2;0,02;1;2;60,83333333;4;31;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,845783495;1;0,777777778;1;0,851877358;0,077777778;3,323333333
155;1;12;0;0;1282;2;2;0,02;0;0;121,6666667;2;20;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,722430612;1;0,625;0;0,680589021;0,0625;3,2775
155;1;12;0;0;1282;2;2;0,02;0;0;121,6666667;2;20;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,722430612;1;0,625;0;0,680589021;0,0625;3,2775
116;1;42;0;1;7174;1;3;0,04;0;0;91,25;2;30;0;2;1;0;1;1;1;2;5;1_Entrenamiento;0;0,773393789;0;1;0;0,729506047;0,1;3,39
116;1;42;0;1;7174;1;3;0,04;0;0;91,25;2;30;0;2;1;0;1;1;1;2;5;1_Entrenamiento;0;0,773393789;0;1;0;0,729506047;0,1;3,39
985;1;15;1;0;1433;2;2;0,04;0;0;91,25;3;25;0;3;2;0;1;0;1;1;1;1_Entrenamiento;0;0,595877974;1;0,625;0;0,736551472;0,0625;3,2775
161;2;18;1;1;1055;2;1;0,04;0;0;30,41666667;3;30;0;2;2;0;1;0;1;1;1;1_Entrenamiento;1;0,626421366;1;0,571428571;1;0,707207296;0,057142857;3,261428571
387;3;18;1;0;7374;2;1;0,04;1;0;121,6666667;3;40;1;2;2;0;1;1;1;1;3;1_Entrenamiento;0;0,636879573;0;0,666666667;0;0,771091705;0,066666667;3,29
50;3;24;1;0;2333;1;1;0,04;1;0;60,83333333;3;29;1;2;1;1;1;0;1;1;3;1_Entrenamiento;1;0,529016055;1;1;0;0,565744524;0,1;3,39
779;3;18;0;1;3872;2;1;0,02;0;0;121,6666667;2;67;0;2;1;0;1;1;1;1;5;2_Comprobación;1;1;0;0,666666667;0;0,51802137;0,066666667;3,29
332;3;60;0;1;7408;3;1;0,04;0;0;60,83333333;3;24;0;2;1;0;1;0;1;2;5;2_Comprobación;0;0,990958702;0;1;0;0,902523684;0,1;3,39
332;3;60;0;1;7408;3;1;0,04;0;0;60,83333333;3;24;0;2;1;0;1;0;1;2;5;2_Comprobación;0;0,990958702;0;1;0;0,902523684;0,1;3,39
313;3;12;0;1;685;2;3;0,02;0;0;91,25;2;25;1;2;1;1;1;0;1;2;5;1_Entrenamiento;1;0,611671088;0;0,666666667;0;0,550206332;0,066666667;3,29
313;3;12;0;1;685;2;3;0,02;0;0;91,25;2;25;1;2;1;1;1;0;1;2;5;2_Comprobación;1;0,611671088;0;0,666666667;0;0,550206332;0,066666667;3,29
425;3;18;0;1;2779;2;2;0,01;0;0;91,25;2;21;0;3;1;0;1;1;1;1;5;1_Entrenamiento;0;0,611161374;0;0,545454545;0;0,577079183;0,054545455;3,253636364
200;2;9;1;1;936;3;3;0,04;1;0;60,83333333;2;52;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,941205653;1;0,866666667;1;0,949462901;0,086666667;3,35
214;2;36;1;1;3342;1;3;0,04;1;0;60,83333333;2;51;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,921765804;1;1;1;0,911368693;0,1;3,39
119;3;12;1;1;2366;3;3;0,03;1;0;91,25;2;36;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,719798557;0;0,533333333;1;0,828993588;0,053333333;3,25
151;2;10;0;1;1924;2;2;0,01;1;0;121,6666667;3;38;0;2;1;0;1;1;0;1;2;1_Entrenamiento;1;0,959464463;1;1;1;0,872622166;0,1;3,39
69;2;36;0;1;2394;1;2;0,04;0;0;121,6666667;2;25;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,769774589;1;1;1;0,695857737;0,1;3,39
98;3;36;1;1;2337;2;3;0,04;1;0;121,6666667;4;36;0;2;1;0;1;0;1;1;3;1_Entrenamiento;1;0,755168625;0;0,5;1;0,627606184;0,05;3,24
777;1;18;0;1;3509;2;3;0,04;0;2;30,41666667;4;25;0;2;1;0;1;0;1;1;5;1_Entrenamiento;0;0,802508876;0;0,526315789;0;0,6340202;0,052631579;3,247894737
109;3;14;0;0;1410;3;3;0,01;0;0;60,83333333;4;35;0;2;1;0;1;1;1;1;5;2_Comprobación;1;0,838100582;0;0,533333333;1;0,82375811;0,053333333;3,25
965;3;30;0;1;1715;1;2;0,04;0;0;30,41666667;2;26;0;2;1;0;1;0;1;1;5;1_Entrenamiento;1;0,543797267;1;0,666666667;0;0,554328941;0,066666667;3,29
385;2;18;1;1;2238;2;2;0,02;0;0;30,41666667;2;25;0;2;2;0;1;0;1;1;1;2_Comprobación;1;0,830873492;1;0,777777778;1;0,834374606;0,077777778;3,323333333
306;2;30;0;1;4811;1;3;0,02;0;0;121,6666667;3;24;1;3;1;1;1;0;1;1;5;1_Entrenamiento;1;0,559348116;1;1;1;0,619691061;0,1;3,39
642;2;15;0;1;4623;3;2;0,03;1;0;60,83333333;3;40;0;2;1;0;1;1;1;2;2;1_Entrenamiento;1;0,789571345;0;1;1;0,811855025;0,1;3,39
642;2;15;0;1;4623;3;2;0,03;1;0;60,83333333;3;40;0;2;1;0;1;1;1;2;2;2_Comprobación;1;0,789571345;0;1;1;0,811855025;0,1;3,39
16;2;24;1;1;2424;1;3;0,04;1;0;121,6666667;3;53;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,851738093;1;1;1;0,928156997;0,1;3,39
874;1;12;0;0;3590;2;2;0,02;1;1;60,83333333;3;29;0;2;1;1;2;0;1;1;2;1_Entrenamiento;0;0,579527406;1;0,625;0;0,589253307;0,0625;3,2775
666;3;30;0;0;3496;3;2;0,04;1;0;60,83333333;2;34;1;2;1;0;2;1;1;1;2;1_Entrenamiento;1;0,598890461;1;1;0;0,734230371;0,1;3,39
975;3;24;0;1;1258;3;2;0,03;0;0;91,25;2;57;0;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,526861174;0;0,5;1;0,54871571;0,05;3,24
592;2;21;0;0;1572;3;3;0,04;0;0;121,6666667;4;36;1;2;1;1;1;0;1;1;5;1_Entrenamiento;1;0,61490593;1;0,714285714;1;0,739973164;0,071428571;3,304285714
468;2;33;1;0;2764;2;2;0,02;0;0;60,83333333;2;26;0;2;2;0;1;1;1;1;1;2_Comprobación;1;0,780557908;0;0,5;1;0,763535834;0,05;3,24
325;1;8;1;1;3398;2;3;0,01;1;0;121,6666667;4;39;0;2;2;1;1;0;0;1;3;1_Entrenamiento;1;0,944249239;1;0,538461538;1;0,830518877;0,053846154;3,251538462
219;2;10;0;1;1364;2;2;0,02;0;0;121,6666667;2;64;0;2;1;0;1;1;1;1;5;2_Comprobación;1;0,927204655;1;1;1;0,851793653;0,1;3,39
897;2;12;1;0;1592;3;3;0,03;0;0;60,83333333;3;35;0;2;1;0;1;0;0;1;1;2_Comprobación;1;0,903711852;1;0,866666667;1;0,911415898;0,086666667;3,35
930;1;24;0;0;1747;2;1;0,04;1;1;30,41666667;3;24;0;2;1;1;1;0;0;1;2;1_Entrenamiento;0;0,848002167;0;0,909090909;0;0,779511703;0,090909091;3,362727273
153;3;24;1;1;7758;3;3;0,02;0;0;121,6666667;1;29;0;3;1;0;1;0;1;1;1;1_Entrenamiento;1;0,785075283;1;1;0;0,569849793;0,1;3,39
388;3;15;1;0;2326;3;2;0,02;1;0;121,6666667;2;27;1;2;1;0;1;0;1;1;3;1_Entrenamiento;1;0,572837857;0;0,666666667;1;0,621719067;0,066666667;3,29
991;2;15;0;1;1569;3;3;0,04;1;0;121,6666667;2;34;1;2;1;1;2;0;1;1;2;1_Entrenamiento;1;0,674241645;1;1;1;0,781237651;0,1;3,39
703;3;30;1;0;2503;3;3;0,04;1;0;60,83333333;3;41;1;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,665108198;0;0,5;0;0,525877284;0,05;3,24
696;3;12;0;1;1103;2;3;0,04;1;2;91,25;4;29;0;2;2;0;1;0;0;1;2;2_Comprobación;1;0,785396735;1;0,739130435;1;0,667471572;0,073913043;3,31173913
139;3;12;0;1;1881;2;2;0,02;0;0;60,83333333;2;44;0;3;1;1;1;1;1;1;5;2_Comprobación;1;0,618723192;1;0,612903226;0;0,532988461;0,061290323;3,273870968
581;3;12;1;1;3124;2;1;0,01;1;0;91,25;4;49;1;2;2;1;2;0;1;1;3;1_Entrenamiento;1;0,855947457;1;0,714285714;1;0,672011984;0,071428571;3,304285714
515;1;6;1;1;609;2;3;0,04;0;0;91,25;3;37;0;2;2;0;1;0;0;1;1;2_Comprobación;1;0,577944479;1;0,538461538;1;0,539338964;0,053846154;3,251538462
142;1;27;0;1;3416;2;2;0,03;1;0;60,83333333;2;27;0;2;1;0;1;0;1;1;2;1_Entrenamiento;0;0,691720507;0;0,777777778;0;0,700831427;0,077777778;3,323333333
352;2;18;1;1;3229;1;1;0,02;1;0;121,6666667;1;38;0;2;1;0;1;1;1;1;3;2_Comprobación;1;0,840901745;1;1;1;0,891662107;0,1;3,39
509;2;39;0;1;8588;3;3;0,04;1;0;60,83333333;2;45;0;2;1;0;1;1;1;1;2;1_Entrenamiento;1;0,738259652;1;1;1;0,705720878;0,1;3,39
359;1;30;0;0;2406;2;3;0,04;0;0;121,6666667;4;23;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,818716853;0;0,526315789;0;0,754280037;0,052631579;3,247894737
359;1;30;0;0;2406;2;3;0,04;0;0;121,6666667;4;23;0;3;1;0;1;0;1;2;4;2_Comprobación;0;0,818716853;0;0,526315789;0;0,754280037;0,052631579;3,247894737
263;2;12;1;1;2748;2;3;0,02;0;0;121,6666667;1;57;1;1;3;1;1;0;1;1;1;2_Comprobación;1;0,643870845;1;0,666666667;1;0,786713006;0,066666667;3,29
860;2;24;1;1;5804;3;2;0,04;1;0;60,83333333;4;27;0;2;2;0;1;0;1;1;3;2_Comprobación;1;0,889567585;1;1;1;0,850970673;0,1;3,39
437;2;24;1;1;1287;3;3;0,04;0;0;121,6666667;4;37;0;2;2;0;1;1;1;1;1;2_Comprobación;1;0,921721918;1;1;1;0,906720832;0,1;3,39
903;2;15;0;1;1386;1;2;0,04;0;0;60,83333333;4;40;0;3;1;0;1;1;1;1;5;1_Entrenamiento;1;0,946978199;1;0,777777778;1;0,833070617;0,077777778;3,323333333
48;2;11;1;1;7228;2;2;0,01;1;0;121,6666667;3;39;0;2;2;1;1;0;1;1;3;1_Entrenamiento;1;0,890839322;1;1;1;0,877902183;0,1;3,39
632;3;15;0;1;1444;1;1;0,04;1;0;30,41666667;3;23;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,533795719;1;1;1;0,558949733;0,1;3,39
59;1;36;1;0;6229;2;1;0,04;0;1;121,6666667;1;23;0;3;2;1;1;1;1;2;1;1_Entrenamiento;0;0,864570419;0;0,8;0;0,927340057;0,08;3,33
59;1;36;1;0;6229;2;1;0,04;0;1;121,6666667;1;23;0;3;2;1;1;1;1;2;1;1_Entrenamiento;0;0,864570419;0;0,8;0;0,927340057;0,08;3,33
85;2;12;1;0;1412;2;2;0,04;0;2;60,83333333;4;29;0;2;2;0;1;1;1;1;1;2_Comprobación;1;0,929883083;1;1;1;0,838094948;0,1;3,39
433;2;24;1;1;2058;2;2;0,04;1;0;60,83333333;4;33;0;2;2;0;1;1;1;1;3;1_Entrenamiento;1;0,831355423;1;0,777777778;1;0,843413292;0,077777778;3,323333333
356;2;12;1;1;2331;1;3;0,01;1;1;121,6666667;4;49;0;2;1;0;1;1;1;1;3;1_Entrenamiento;1;0,992126834;1;1;1;0,984905531;0,1;3,39
525;3;26;0;1;7966;2;1;0,02;1;0;91,25;2;30;0;2;2;0;1;0;1;1;2;1_Entrenamiento;0;0,522387419;1;1;0;0,644874642;0,1;3,39
498;3;18;0;1;1301;2;3;0,04;0;2;60,83333333;4;32;0;2;1;1;1;0;1;1;5;1_Entrenamiento;0;0,672248369;1;0,571428571;1;0,539551167;0,057142857;3,261428571
413;2;10;0;1;1597;3;2;0,03;1;0;60,83333333;1;40;0;3;1;1;2;0;0;1;2;1_Entrenamiento;1;0,849004384;1;0,8;1;0,761115776;0,08;3,33
427;2;18;1;1;1149;3;2;0,04;1;0;91,25;4;46;0;2;2;0;1;0;1;1;3;1_Entrenamiento;1;0,941591539;1;0,777777778;1;0,92270261;0,077777778;3,323333333
173;3;8;0;1;1414;2;2;0,04;1;2;60,83333333;4;33;0;2;1;0;1;0;0;1;2;1_Entrenamiento;1;0,800591665;1;0,612903226;1;0,593332436;0,061290323;3,273870968
643;2;24;1;1;1851;2;3;0,04;0;2;60,83333333;2;33;0;2;2;0;1;1;1;1;1;2_Comprobación;1;0,853841657;1;0,8;1;0,810128273;0,08;3,33
561;1;24;0;1;1546;2;3;0,04;1;2;121,6666667;2;24;1;3;1;1;1;0;1;2;4;1_Entrenamiento;0;0,873758518;0;0,666666667;0;0,824818609;0,066666667;3,29
561;1;24;0;1;1546;2;3;0,04;1;2;121,6666667;2;24;1;3;1;1;1;0;1;2;4;1_Entrenamiento;0;0,873758518;0;0,666666667;0;0,824818609;0,066666667;3,29
670;2;24;1;0;4139;3;2;0,03;1;0;91,25;3;27;0;2;2;1;1;1;1;1;3;1_Entrenamiento;1;0,920720694;1;1;1;0,840108757;0,1;3,39
868;2;36;0;0;7409;1;3;0,03;1;0;60,83333333;3;37;0;2;2;0;1;0;1;1;2;1_Entrenamiento;1;0,927552861;1;1;1;0,803811391;0,1;3,39
816;2;6;0;1;1338;3;2;0,01;1;0;121,6666667;4;62;0;2;1;0;1;0;1;1;2;1_Entrenamiento;1;0,937971309;1;0,8;1;0,962276206;0,08;3,33
989;3;24;1;1;1743;2;3;0,04;1;0;60,83333333;3;48;0;2;2;1;1;0;1;1;3;2_Comprobación;1;0,580000275;1;0,571428571;1;0,625031216;0,057142857;3,261428571
